"subject" "activity" "signal" "domain" "variable" "variablemean"
"7357" 19 "walking" "BodyAccZ" "time" "mean" -0.122736673192308
"7358" 19 "walking" "BodyAccZ" "time" "standarddeviation" -0.13947794235
"7359" 19 "walking" "BodyGyroJerkMag" "frequency" "mean" -0.262442822846154
"7360" 19 "walking" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.336148733
"7361" 19 "walking" "BodyGyroJerkMag" "time" "mean" -0.164699977592308
"7362" 19 "walking" "BodyGyroJerkMag" "time" "standarddeviation" -0.271487480103846
"7363" 19 "walking" "BodyGyroJerkX" "time" "mean" -0.0832353261384615
"7364" 19 "walking" "BodyGyroJerkX" "time" "standarddeviation" 0.0801186523134615
"7365" 19 "walking" "BodyGyroJerkY" "time" "mean" -0.0307128442115385
"7366" 19 "walking" "BodyGyroJerkY" "time" "standarddeviation" -0.291594827626923
"7367" 19 "walking" "BodyGyroJerkZ" "time" "mean" -0.0603091962115385
"7368" 19 "walking" "BodyGyroJerkZ" "time" "standarddeviation" -0.213494065344231
"7369" 19 "walking" "BodyGyroMag" "frequency" "mean" -0.0952460452365385
"7370" 19 "walking" "BodyGyroMag" "frequency" "standarddeviation" -0.141598402309615
"7371" 19 "walking" "BodyGyroMag" "time" "mean" 0.100045071430769
"7372" 19 "walking" "BodyGyroMag" "time" "standarddeviation" -0.0218463165461538
"7373" 19 "walking" "BodyGyroX" "frequency" "mean" 0.228142361865385
"7374" 19 "walking" "BodyGyroX" "frequency" "standarddeviation" -0.108388809533846
"7375" 19 "walking" "BodyGyroX" "time" "mean" -0.0274970979894231
"7376" 19 "walking" "BodyGyroX" "time" "standarddeviation" -0.0264357957923077
"7377" 19 "walking" "BodyGyroY" "frequency" "mean" -0.0973549846596154
"7378" 19 "walking" "BodyGyroY" "frequency" "standarddeviation" -0.133010285461538
"7379" 19 "walking" "BodyGyroY" "time" "mean" -0.0751569333730769
"7380" 19 "walking" "BodyGyroY" "time" "standarddeviation" -0.114406108840577
"7381" 19 "walking" "BodyGyroZ" "frequency" "mean" -0.01050470716
"7382" 19 "walking" "BodyGyroZ" "frequency" "standarddeviation" -0.220271190807692
"7383" 19 "walking" "BodyGyroZ" "time" "mean" 0.0798106981923077
"7384" 19 "walking" "BodyGyroZ" "time" "standarddeviation" -0.104202986482692
"7385" 19 "walking" "GravityAccMag" "time" "mean" 0.0648173438653846
"7386" 19 "walking" "GravityAccMag" "time" "standarddeviation" -0.0993927171359615
"7387" 19 "walking" "GravityAccX" "time" "mean" 0.935222559230769
"7388" 19 "walking" "GravityAccX" "time" "standarddeviation" -0.9698614625
"7389" 19 "walking" "GravityAccY" "time" "mean" -0.2233381
"7390" 19 "walking" "GravityAccY" "time" "standarddeviation" -0.958651200384615
"7391" 19 "walking" "GravityAccZ" "time" "mean" -0.0898428797307692
"7392" 19 "walking" "GravityAccZ" "time" "standarddeviation" -0.929187930961539
"7393" 19 "walking downstairs" "BodyAccJerkMag" "frequency" "mean" 0.538404846128205
"7394" 19 "walking downstairs" "BodyAccJerkMag" "frequency" "standarddeviation" 0.316346415348718
"7395" 19 "walking downstairs" "BodyAccJerkMag" "time" "mean" 0.434490400974359
"7396" 19 "walking downstairs" "BodyAccJerkMag" "time" "standarddeviation" 0.450612065720513
"7397" 19 "walking downstairs" "BodyAccJerkX" "frequency" "mean" 0.474317256051282
"7398" 19 "walking downstairs" "BodyAccJerkX" "frequency" "standarddeviation" 0.476803887476923
"7399" 19 "walking downstairs" "BodyAccJerkX" "time" "mean" 0.0730930306923077
"7400" 19 "walking downstairs" "BodyAccJerkX" "time" "standarddeviation" 0.544273037307692
"7401" 19 "walking downstairs" "BodyAccJerkY" "frequency" "mean" 0.276716853307692
"7402" 19 "walking downstairs" "BodyAccJerkY" "frequency" "standarddeviation" 0.349771285415897
"7403" 19 "walking downstairs" "BodyAccJerkY" "time" "mean" -0.0386872111282051
"7404" 19 "walking downstairs" "BodyAccJerkY" "time" "standarddeviation" 0.355306716915385
"7405" 19 "walking downstairs" "BodyAccJerkZ" "frequency" "mean" 0.0595905768717949
"7406" 19 "walking downstairs" "BodyAccJerkZ" "frequency" "standarddeviation" -0.0983930104846154
"7407" 19 "walking downstairs" "BodyAccJerkZ" "time" "mean" -0.00955202497435897
"7408" 19 "walking downstairs" "BodyAccJerkZ" "time" "standarddeviation" -0.0200111148717949
"7409" 19 "walking downstairs" "BodyAccMag" "frequency" "mean" 0.586637550769231
"7410" 19 "walking downstairs" "BodyAccMag" "frequency" "standarddeviation" 0.0828630624102564
"7411" 19 "walking downstairs" "BodyAccMag" "time" "mean" 0.644604325128205
"7412" 19 "walking downstairs" "BodyAccMag" "time" "standarddeviation" 0.413472376589744
"7413" 19 "walking downstairs" "BodyAccX" "frequency" "mean" 0.537012022051282
"7414" 19 "walking downstairs" "BodyAccX" "frequency" "standarddeviation" 0.658506543333333
"7415" 19 "walking downstairs" "BodyAccX" "time" "mean" 0.262688053871795
"7416" 19 "walking downstairs" "BodyAccX" "time" "standarddeviation" 0.626917070512821
"7417" 19 "walking downstairs" "BodyAccY" "frequency" "mean" 0.494457802230769
"7418" 19 "walking downstairs" "BodyAccY" "frequency" "standarddeviation" 0.427928785230769
"7419" 19 "walking downstairs" "BodyAccY" "time" "mean" -0.0145942275069487
"7420" 19 "walking downstairs" "BodyAccY" "time" "standarddeviation" 0.514816445641026
"7421" 19 "walking downstairs" "BodyAccZ" "frequency" "mean" 0.110659220744872
"7422" 19 "walking downstairs" "BodyAccZ" "frequency" "standarddeviation" -0.0783635041538461
"7423" 19 "walking downstairs" "BodyAccZ" "time" "mean" -0.133695240660974
"7424" 19 "walking downstairs" "BodyAccZ" "time" "standarddeviation" 0.049322451025641
"7425" 19 "walking downstairs" "BodyGyroJerkMag" "frequency" "mean" -0.0229045295641026
"7426" 19 "walking downstairs" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.143254547512821
"7427" 19 "walking downstairs" "BodyGyroJerkMag" "time" "mean" 0.0875816618205128
"7428" 19 "walking downstairs" "BodyGyroJerkMag" "time" "standarddeviation" -0.0438985022538462
"7429" 19 "walking downstairs" "BodyGyroJerkX" "time" "mean" -0.0337429578461538
"7430" 19 "walking downstairs" "BodyGyroJerkX" "time" "standarddeviation" 0.179148649684615
"7431" 19 "walking downstairs" "BodyGyroJerkY" "time" "mean" -0.0394612603358974
"7432" 19 "walking downstairs" "BodyGyroJerkY" "time" "standarddeviation" -0.0146299196923077
"7433" 19 "walking downstairs" "BodyGyroJerkZ" "time" "mean" -0.0545565563487179
"7434" 19 "walking downstairs" "BodyGyroJerkZ" "time" "standarddeviation" 0.116646170221282
"7435" 19 "walking downstairs" "BodyGyroMag" "frequency" "mean" 0.203979764835897
"7436" 19 "walking downstairs" "BodyGyroMag" "frequency" "standarddeviation" 0.0320366671179487
"7437" 19 "walking downstairs" "BodyGyroMag" "time" "mean" 0.418004608615385
"7438" 19 "walking downstairs" "BodyGyroMag" "time" "standarddeviation" 0.237821231894872
"7439" 19 "walking downstairs" "BodyGyroX" "frequency" "mean" 0.474962448333333
"7440" 19 "walking downstairs" "BodyGyroX" "frequency" "standarddeviation" 0.196613286661538
"7441" 19 "walking downstairs" "BodyGyroX" "time" "mean" -0.205775427307692
"7442" 19 "walking downstairs" "BodyGyroX" "time" "standarddeviation" 0.267657219333333
"7443" 19 "walking downstairs" "BodyGyroY" "frequency" "mean" 0.147083143564103
"7444" 19 "walking downstairs" "BodyGyroY" "frequency" "standarddeviation" -0.028489571974359
"7445" 19 "walking downstairs" "BodyGyroY" "time" "mean" 0.0274707556666667
"7446" 19 "walking downstairs" "BodyGyroY" "time" "standarddeviation" 0.0483147743589744
"7447" 19 "walking downstairs" "BodyGyroZ" "frequency" "mean" 0.210673073192308
"7448" 19 "walking downstairs" "BodyGyroZ" "frequency" "standarddeviation" -0.215892226769231
"7449" 19 "walking downstairs" "BodyGyroZ" "time" "mean" 0.163962510807692
"7450" 19 "walking downstairs" "BodyGyroZ" "time" "standarddeviation" -0.0314083457948718
"7451" 19 "walking downstairs" "GravityAccMag" "time" "mean" 0.644604325128205
"7452" 19 "walking downstairs" "GravityAccMag" "time" "standarddeviation" 0.413472376589744
"7453" 19 "walking downstairs" "GravityAccX" "time" "mean" 0.881940855128205
"7454" 19 "walking downstairs" "GravityAccX" "time" "standarddeviation" -0.899726139487179
"7455" 19 "walking downstairs" "GravityAccY" "time" "mean" -0.215018042307692
"7456" 19 "walking downstairs" "GravityAccY" "time" "standarddeviation" -0.917880864102564
"7457" 19 "walking downstairs" "GravityAccZ" "time" "mean" -0.126146868942821
"7458" 19 "walking downstairs" "GravityAccZ" "time" "standarddeviation" -0.899363131794872
"7459" 19 "walking upstairs" "BodyAccJerkMag" "frequency" "mean" -0.187391317015
"7460" 19 "walking upstairs" "BodyAccJerkMag" "frequency" "standarddeviation" -0.43467125
"7461" 19 "walking upstairs" "BodyAccJerkMag" "time" "mean" -0.114189605875
"7462" 19 "walking upstairs" "BodyAccJerkMag" "time" "standarddeviation" -0.284060693125
"7463" 19 "walking upstairs" "BodyAccJerkX" "frequency" "mean" -0.2053226461925
"7464" 19 "walking upstairs" "BodyAccJerkX" "frequency" "standarddeviation" -0.2172651781
"7465" 19 "walking upstairs" "BodyAccJerkX" "time" "mean" 0.08315450836225
"7466" 19 "walking upstairs" "BodyAccJerkX" "time" "standarddeviation" -0.1742790558
"7467" 19 "walking upstairs" "BodyAccJerkY" "frequency" "mean" -0.073928372175
"7468" 19 "walking upstairs" "BodyAccJerkY" "frequency" "standarddeviation" -0.0131695876025
"7469" 19 "walking upstairs" "BodyAccJerkY" "time" "mean" 0.056818586275
"7470" 19 "walking upstairs" "BodyAccJerkY" "time" "standarddeviation" -0.0128865483575
"7471" 19 "walking upstairs" "BodyAccJerkZ" "frequency" "mean" -0.3806571232
"7472" 19 "walking upstairs" "BodyAccJerkZ" "frequency" "standarddeviation" -0.50771620575
"7473" 19 "walking upstairs" "BodyAccJerkZ" "time" "mean" 0.0316681980575
"7474" 19 "walking upstairs" "BodyAccJerkZ" "time" "standarddeviation" -0.4442822275
"7475" 19 "walking upstairs" "BodyAccMag" "frequency" "mean" -0.07962876322
"7476" 19 "walking upstairs" "BodyAccMag" "frequency" "standarddeviation" -0.368253499
"7477" 19 "walking upstairs" "BodyAccMag" "time" "mean" 0.01738119347275
"7478" 19 "walking upstairs" "BodyAccMag" "time" "standarddeviation" -0.177666828025
"7479" 19 "walking upstairs" "BodyAccX" "frequency" "mean" -0.15687949467775
"7480" 19 "walking upstairs" "BodyAccX" "frequency" "standarddeviation" -0.11993477534
"7481" 19 "walking upstairs" "BodyAccX" "time" "mean" 0.242118808925
"7482" 19 "walking upstairs" "BodyAccX" "time" "standarddeviation" -0.1287420952375
"7483" 19 "walking upstairs" "BodyAccY" "frequency" "mean" 0.111818164225
"7484" 19 "walking upstairs" "BodyAccY" "frequency" "standarddeviation" 0.13255758081125
"7485" 19 "walking upstairs" "BodyAccY" "time" "mean" -0.0303986615775
"7486" 19 "walking upstairs" "BodyAccY" "time" "standarddeviation" 0.176349922525
"7487" 19 "walking upstairs" "BodyAccZ" "frequency" "mean" -0.2196444734075
"7488" 19 "walking upstairs" "BodyAccZ" "frequency" "standarddeviation" -0.2399806950525
"7489" 19 "walking upstairs" "BodyAccZ" "time" "mean" -0.151054607725
"7490" 19 "walking upstairs" "BodyAccZ" "time" "standarddeviation" -0.1904685504575
"7491" 19 "walking upstairs" "BodyGyroJerkMag" "frequency" "mean" -0.4771839145
"7492" 19 "walking upstairs" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.58828966075
"7493" 19 "walking upstairs" "BodyGyroJerkMag" "time" "mean" -0.372790526575
"7494" 19 "walking upstairs" "BodyGyroJerkMag" "time" "standarddeviation" -0.50740029025
"7495" 19 "walking upstairs" "BodyGyroJerkX" "time" "mean" -0.1018063044
"7496" 19 "walking upstairs" "BodyGyroJerkX" "time" "standarddeviation" -0.23937641116
"7497" 19 "walking upstairs" "BodyGyroJerkY" "time" "mean" -0.0346288461475
"7498" 19 "walking upstairs" "BodyGyroJerkY" "time" "standarddeviation" -0.49212221875
"7499" 19 "walking upstairs" "BodyGyroJerkZ" "time" "mean" -0.0533545875525
"7500" 19 "walking upstairs" "BodyGyroJerkZ" "time" "standarddeviation" -0.3754149830025
"7501" 19 "walking upstairs" "BodyGyroMag" "frequency" "mean" -0.28884026785
"7502" 19 "walking upstairs" "BodyGyroMag" "frequency" "standarddeviation" -0.3771327525
"7503" 19 "walking upstairs" "BodyGyroMag" "time" "mean" -0.06161577145
"7504" 19 "walking upstairs" "BodyGyroMag" "time" "standarddeviation" -0.26440144275
"7505" 19 "walking upstairs" "BodyGyroX" "frequency" "mean" -0.194485509535
"7506" 19 "walking upstairs" "BodyGyroX" "frequency" "standarddeviation" -0.4775147465
"7507" 19 "walking upstairs" "BodyGyroX" "time" "mean" 0.0388537087875
"7508" 19 "walking upstairs" "BodyGyroX" "time" "standarddeviation" -0.4068000325
"7509" 19 "walking upstairs" "BodyGyroY" "frequency" "mean" -0.2254218170275
"7510" 19 "walking upstairs" "BodyGyroY" "frequency" "standarddeviation" -0.149925160355
"7511" 19 "walking upstairs" "BodyGyroY" "time" "mean" -0.134514320575
"7512" 19 "walking upstairs" "BodyGyroY" "time" "standarddeviation" -0.17263322355
"7513" 19 "walking upstairs" "BodyGyroZ" "frequency" "mean" -0.06612935167
"7514" 19 "walking upstairs" "BodyGyroZ" "frequency" "standarddeviation" -0.207498123525
"7515" 19 "walking upstairs" "BodyGyroZ" "time" "mean" -0.000233248224999999
"7516" 19 "walking upstairs" "BodyGyroZ" "time" "standarddeviation" -0.110117174875
"7517" 19 "walking upstairs" "GravityAccMag" "time" "mean" 0.01738119347275
"7518" 19 "walking upstairs" "GravityAccMag" "time" "standarddeviation" -0.177666828025
"7519" 19 "walking upstairs" "GravityAccX" "time" "mean" 0.8294283725
"7520" 19 "walking upstairs" "GravityAccX" "time" "standarddeviation" -0.916495992
"7521" 19 "walking upstairs" "GravityAccY" "time" "mean" -0.3871007085
"7522" 19 "walking upstairs" "GravityAccY" "time" "standarddeviation" -0.9010448505
"7523" 19 "walking upstairs" "GravityAccZ" "time" "mean" -0.2210087627
"7524" 19 "walking upstairs" "GravityAccZ" "time" "standarddeviation" -0.83693567475
"7525" 20 "laying" "BodyAccJerkMag" "frequency" "mean" -0.979695458088235
"7526" 20 "laying" "BodyAccJerkMag" "frequency" "standarddeviation" -0.979565196911765
"7527" 20 "laying" "BodyAccJerkMag" "time" "mean" -0.984670073823529
"7528" 20 "laying" "BodyAccJerkMag" "time" "standarddeviation" -0.980161687058824
"7529" 20 "laying" "BodyAccJerkX" "frequency" "mean" -0.983889985147059
"7530" 20 "laying" "BodyAccJerkX" "frequency" "standarddeviation" -0.986213883088235
"7531" 20 "laying" "BodyAccJerkX" "time" "mean" 0.0892716006470588
"7532" 20 "laying" "BodyAccJerkX" "time" "standarddeviation" -0.984270728235294
"7533" 20 "laying" "BodyAccJerkY" "frequency" "mean" -0.9772207075
"7534" 20 "laying" "BodyAccJerkY" "frequency" "standarddeviation" -0.978451446764706
"7535" 20 "laying" "BodyAccJerkY" "time" "mean" 0.00110822495382353
"7536" 20 "laying" "BodyAccJerkY" "time" "standarddeviation" -0.977002606764706
"7537" 20 "laying" "BodyAccJerkZ" "frequency" "mean" -0.982876212058823
"7538" 20 "laying" "BodyAccJerkZ" "frequency" "standarddeviation" -0.985707806323529
"7539" 20 "laying" "BodyAccJerkZ" "time" "mean" -0.00309891846569118
"7540" 20 "laying" "BodyAccJerkZ" "time" "standarddeviation" -0.984989224117647
"7541" 20 "laying" "BodyAccMag" "frequency" "mean" -0.952827071323529
"7542" 20 "laying" "BodyAccMag" "frequency" "standarddeviation" -0.9418940855
"7543" 20 "laying" "BodyAccMag" "time" "mean" -0.960743126176471
"7544" 20 "laying" "BodyAccMag" "time" "standarddeviation" -0.939489444558824
"7545" 20 "laying" "BodyAccX" "frequency" "mean" -0.965728781617647
"7546" 20 "laying" "BodyAccX" "frequency" "standarddeviation" -0.960997907205882
"7547" 20 "laying" "BodyAccX" "time" "mean" 0.239507882205882
"7548" 20 "laying" "BodyAccX" "time" "standarddeviation" -0.962249114705882
"7549" 20 "laying" "BodyAccY" "frequency" "mean" -0.965595958382353
"7550" 20 "laying" "BodyAccY" "frequency" "standarddeviation" -0.964960988382353
"7551" 20 "laying" "BodyAccY" "time" "mean" -0.0144406281132353
"7552" 20 "laying" "BodyAccY" "time" "standarddeviation" -0.964098180294118
"7553" 20 "laying" "BodyAccZ" "frequency" "mean" -0.976392651323529
"7554" 20 "laying" "BodyAccZ" "frequency" "standarddeviation" -0.971901324705882
"7555" 20 "laying" "BodyAccZ" "time" "mean" -0.104274322538235
"7556" 20 "laying" "BodyAccZ" "time" "standarddeviation" -0.972571998382353
"7557" 20 "laying" "BodyGyroJerkMag" "frequency" "mean" -0.981119820588235
"7558" 20 "laying" "BodyGyroJerkMag" "frequency" "standarddeviation" -0.981986152941177
"7559" 20 "laying" "BodyGyroJerkMag" "time" "mean" -0.986749500882353
"7560" 20 "laying" "BodyGyroJerkMag" "time" "standarddeviation" -0.981079301617647
"7561" 20 "laying" "BodyGyroJerkX" "time" "mean" -0.0995033069117647
"7562" 20 "laying" "BodyGyroJerkX" "time" "standarddeviation" -0.989283577352941
"7563" 20 "laying" "BodyGyroJerkY" "time" "mean" -0.038776298
"7564" 20 "laying" "BodyGyroJerkY" "time" "standarddeviation" -0.981540062058823
"7565" 20 "laying" "BodyGyroJerkZ" "time" "mean" -0.0610028293088235
"7566" 20 "laying" "BodyGyroJerkZ" "time" "standarddeviation" -0.986670534411765
"7567" 20 "laying" "BodyGyroMag" "frequency" "mean" -0.969832241176471
"7568" 20 "laying" "BodyGyroMag" "frequency" "standarddeviation" -0.964205915441177
"7569" 20 "laying" "BodyGyroMag" "time" "mean" -0.9604473725
"7570" 20 "laying" "BodyGyroMag" "time" "standarddeviation" -0.962153597941176
"7571" 20 "laying" "BodyGyroX" "frequency" "mean" -0.982619403529412
"7572" 20 "laying" "BodyGyroX" "frequency" "standarddeviation" -0.985154588529412
"7573" 20 "laying" "BodyGyroX" "time" "mean" -0.0231760616308824
"7574" 20 "laying" "BodyGyroX" "time" "standarddeviation" -0.984477414264706
"7575" 20 "laying" "BodyGyroY" "frequency" "mean" -0.973120029558823
"7576" 20 "laying" "BodyGyroY" "frequency" "standarddeviation" -0.973092518088235
"7577" 20 "laying" "BodyGyroY" "time" "mean" -0.0954899626029412
"7578" 20 "laying" "BodyGyroY" "time" "standarddeviation" -0.972941910294118
"7579" 20 "laying" "BodyGyroZ" "frequency" "mean" -0.972278603529412
"7580" 20 "laying" "BodyGyroZ" "frequency" "standarddeviation" -0.974995267058824
"7581" 20 "laying" "BodyGyroZ" "time" "mean" 0.123680209926471
"7582" 20 "laying" "BodyGyroZ" "time" "standarddeviation" -0.972409893529412
"7583" 20 "laying" "GravityAccMag" "time" "mean" -0.960743126176471
"7584" 20 "laying" "GravityAccMag" "time" "standarddeviation" -0.939489444558824
"7585" 20 "laying" "GravityAccX" "time" "mean" -0.472431415573529
"7586" 20 "laying" "GravityAccX" "time" "standarddeviation" -0.928674215147059
"7587" 20 "laying" "GravityAccY" "time" "mean" 0.864882956617647
"7588" 20 "laying" "GravityAccY" "time" "standarddeviation" -0.976018476911765
"7589" 20 "laying" "GravityAccZ" "time" "mean" 0.477573305
"7590" 20 "laying" "GravityAccZ" "time" "standarddeviation" -0.9765185525
"7591" 20 "sitting" "BodyAccJerkMag" "frequency" "mean" -0.971730462575758
